0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 1
8, 0
9, 0
10, 11
11, 1
12, 19
13, 11
14, 4
15, 1
16, 13
17, 4
18, 10
19, 6
20, 7
21, 1
22, 7
23, 4
24, 8
25, 12
26, 2
27, 6
28, 2
29, 5
30, 10
31, 9
32, 2
33, 1
34, 1
35, 0
36, 1
37, 0
38, 0
39, 1
40, 2
